,first_prize,first_prize_size,prize_pool,resrult_bef1,resrult_bef2,resrult_bef3,resrult_bef4,resrult_bef5,resrult_beh1,resrult_beh2,result_day,result_num,second_prize,second_prize_size,total_bet_amount
1201,"10,000,000",1,"238,328,635",1,15,16,27,28,2,7,2011/12/14,11147,"162,994",28,"88,349,665"
1202,0,0,"227,180,037",9,13,19,29,34,2,11,2011/12/12,11146,"132,310",28,"86,403,431"
1203,"10,000,000",1,"208,226,606",7,15,19,24,29,4,6,2011/12/10,11145,"82,336",49,"92,985,042"
1204,0,0,"197,910,066",7,18,24,28,33,2,3,2011/12/7,11144,"50,520",51,"84,813,847"
1205,"10,000,000",1,"186,088,213",8,9,12,25,33,7,10,2011/12/5,11143,"116,835",32,"85,953,558"
1206,"6,666,943",3,"180,227,762",4,26,30,33,34,4,6,2011/12/3,11142,"189,733",21,"94,416,077"
1207,"7,002,109",2,"190,726,011",2,11,19,22,35,10,12,2011/11/30,11141,"31,554",69,"83,501,512"
1208,"6,375,620",2,"194,719,682",1,12,32,33,34,9,11,2011/11/28,11140,"58,693",41,"84,991,439"
1209,"10,000,000",1,"204,116,699",4,6,10,15,16,3,4,2011/11/26,11139,"214,713",23,"95,740,821"
1210,"6,287,223",3,"192,215,936",17,23,26,30,32,6,12,2011/11/23,11138,"76,360",43,"86,193,005"
1211,0,0,"205,106,425",2,15,18,23,31,1,2,2011/11/21,11137,"151,985",26,"85,186,217"
1212,"10,000,000",1,"187,894,014",8,9,11,19,33,3,12,2011/11/19,11136,"362,786",14,"94,285,070"
1213,"10,000,000",1,"183,215,202",6,22,29,33,35,3,12,2011/11/16,11135,"161,505",24,"86,259,820"
1214,0,0,"176,136,024",1,10,12,14,17,9,10,2011/11/14,11134,"304,442",15,"85,194,456"
1215,"5,959,919",6,"155,586,179",4,11,23,26,35,3,12,2011/11/12,11133,"67,958",60,"95,538,914"
1216,"10,000,000",1,"181,219,052",12,14,16,19,33,2,9,2011/11/9,11132,"226,636",17,"85,110,386"
1217,"10,000,000",1,"173,711,416",3,5,12,18,33,7,11,2011/11/7,11131,"109,975",29,"86,318,167"
1218,"9,530,604",1,"169,772,009",8,9,13,23,35,11,12,2011/11/5,11130,"234,594",17,"95,428,576"
1219,0,0,"166,898,558",1,7,13,18,23,4,8,2011/11/2,11129,"120,946",32,"85,738,115"
1220,0,0,"147,214,578",3,4,6,11,13,1,2,2011/10/31,11128,"182,549",28,"86,120,096"
1221,"10,000,000",1,"126,403,896",1,11,22,26,29,5,8,2011/10/29,11127,"148,889",25,"93,458,807"
1222,"6,714,788",2,"121,775,456",7,17,29,30,33,10,12,2011/10/26,11126,"28,651",72,"84,597,838"
1223,0,0,"126,631,088",7,10,27,34,35,10,12,2011/10/24,11125,"148,773",25,"81,800,266"
1224,0,0,"109,336,208",8,12,14,20,25,6,8,2011/10/22,11124,"126,311",33,"91,126,295"
1225,"5,000,000",2,"90,578,986",10,14,18,19,35,1,6,2011/10/19,11123,"80,442",37,"83,017,071"
1226,"5,000,000",3,"88,150,642",3,8,23,24,34,5,12,2011/10/17,11122,"93,211",36,"81,834,817"
1227,0,0,"88,050,408",2,3,30,31,33,3,9,2011/10/15,11121,"125,927",32,"90,476,880"
1228,"5,303,543",10,"70,955,762",20,25,26,30,31,9,10,2011/10/12,11120,"55,937",45,"84,084,781"
1229,0,0,"132,763,457",4,15,20,26,31,6,12,2011/10/10,11119,"125,407",37,"84,425,624"
1230,0,0,"113,105,840",4,7,11,32,35,5,7,2011/10/8,11118,"166,295",29,"92,127,620"
1231,"5,000,000",1,"93,150,429",10,12,28,32,33,3,5,2011/10/5,11117,"35,208",44,"74,465,435"
1232,0,0,"91,469,633",10,15,18,19,26,7,12,2011/10/3,11116,"271,067",14,"70,949,104"
1233,0,0,"75,408,885",17,26,30,31,35,6,11,2011/10/1,11115,"185,301",18,"83,064,433"
1234,0,0,"59,148,718",6,8,17,27,35,2,11,2011/9/28,11114,"137,669",28,"77,707,216"
1235,"5,000,000",2,"43,144,622",4,5,7,10,12,4,5,2011/9/26,11113,"262,084",15,"78,810,315"
1236,0,0,"36,043,587",6,17,28,32,33,8,12,2011/9/24,11112,"29,891",75,"84,408,746"
1237,0,0,"25,888,039",2,11,13,23,31,11,12,2011/9/21,11111,"189,143",17,"70,482,914"
1238,"693,588",65,"10,000,000",30,31,33,34,35,4,7,2011/9/19,11110,"12,000",1203,"81,941,832"
1239,"5,000,000",1,"52,990,177",1,11,12,22,34,8,10,2011/9/17,11109,"173,618",25,"91,438,308"
1240,0,0,"38,197,639",7,15,18,24,28,1,7,2011/9/14,11108,"161,578",26,"79,849,685"
1241,"5,000,000",6,"20,989,564",2,6,18,30,32,1,8,2011/9/12,11107,"61,825",42,"72,822,076"
1242,"4,434,500",10,0,1,9,29,30,35,5,9,2011/9/10,11106,"16,698",150,"91,808,460"
1243,0,0,"47,353,889",2,11,26,32,33,5,12,2011/9/7,11105,"252,626",19,"86,608,080"
1244,"5,000,000",2,"27,080,587",7,19,27,28,34,2,5,2011/9/5,11104,"27,486",78,"83,754,211"
1245,"5,000,000",3,"27,371,055",3,4,26,29,34,1,3,2011/9/3,11103,"141,918",33,"94,563,941"
1246,"5,000,000",1,"25,254,149",19,24,28,31,34,4,12,2011/8/31,11102,"200,597",19,"82,689,764"
1247,"5,086,232",32,"14,156,217",5,12,20,28,30,3,7,2011/8/29,11101,"12,430",158,"90,688,655"
1248,"9,261,493",1,"260,611,163",8,11,13,28,33,8,9,2011/8/27,11100,"71,923",50,"100,342,747"
1249,"8,522,871",2,"258,383,576",2,6,9,12,20,5,8,2011/8/24,11099,"170,187",24,"90,999,691"
1250,"8,656,154",2,"257,814,962",6,7,28,33,35,1,10,2011/8/22,11098,"136,934",32,"90,755,796"
1251,"10,000,000",1,"256,846,500",4,19,28,31,33,11,12,2011/8/20,11097,"204,265",27,"101,197,498"
1252,"8,451,117",2,"245,245,462",3,8,20,24,25,1,2,2011/8/17,11096,"52,769",71,"92,112,778"
1253,"9,601,015",1,"244,892,108",9,12,17,19,29,6,11,2011/8/15,11095,"38,056",71,"88,632,964"
1254,"6,714,576",4,"242,990,584",11,21,22,32,34,4,8,2011/8/13,11094,"65,881",58,"98,719,396"
1255,0,0,"252,703,120",4,6,8,19,31,10,11,2011/8/10,11093,"208,394",18,"90,159,691"
1256,"8,383,140",2,"234,885,420",10,17,19,32,33,1,12,2011/8/8,11092,"121,259",30,"90,900,093"
1257,"10,000,000",1,"234,735,997",11,17,23,29,30,6,8,2011/8/6,11091,"80,880",54,"103,226,069"
1258,0,0,"223,262,272",2,4,29,30,34,5,8,2011/8/3,11090,"184,156",21,"92,181,969"
1259,0,0,"207,931,278",5,6,23,27,34,3,4,2011/8/1,11089,"238,538",24,"92,442,848"
1260,"7,050,900",4,"184,852,679",20,21,27,29,35,3,8,2011/7/30,11088,"183,525",28,"104,344,297"
1261,"6,175,342",2,"192,547,274",6,13,20,25,34,7,9,2011/7/27,11087,"22,536",82,"91,364,808"
1262,0,0,"200,963,433",4,5,6,9,15,1,6,2011/7/25,11086,"223,417",19,"89,388,176"
1263,"6,075,660",5,"181,023,381",2,17,19,21,22,3,10,2011/7/23,11085,"121,690",30,"102,298,924"
1264,0,0,"199,987,836",14,29,31,34,35,1,12,2011/7/20,11084,"83,255",48,"95,024,927"
1265,"7,660,870",2,"182,379,281",6,8,18,20,24,4,8,2011/7/18,11083,"42,336",73,"94,242,715"
1266,"6,662,493",4,"184,396,669",7,20,25,30,32,5,9,2011/7/16,11082,"172,554",31,"106,787,273"
1267,0,0,"197,429,220",4,13,20,21,35,2,9,2011/7/13,11081,"129,382",28,"95,329,740"
1268,0,0,"180,641,784",5,12,30,31,32,1,3,2011/7/11,11080,"110,792",35,"93,978,157"
1269,"14,000,000",1,"162,610,282",1,3,23,30,31,2,10,2011/7/9,11079,"275,371",19,"109,599,428"
1270,"9,180,172",2,"146,794,221",4,9,16,27,30,2,6,2011/7/6,11078,"55,977",65,"96,091,331"
1271,"14,000,000",1,"149,491,545",5,8,19,33,34,1,12,2011/7/4,11077,"112,895",36,"94,881,787"
1272,"11,353,637",2,"140,694,437",18,23,25,29,30,1,2,2011/7/2,11076,"198,796",25,"108,032,153"
1273,"9,424,856",3,"137,633,524",6,9,20,23,28,6,10,2011/6/29,11075,"300,147",17,"99,290,929"
1274,"5,266,941",25,"138,721,670",7,16,23,28,31,3,6,2011/6/27,11074,"21,182",142,"102,090,087"
1275,"10,844,864",2,"317,666,106",13,19,20,22,33,5,11,2011/6/25,11073,"93,341",43,"114,496,899"
1276,0,0,"319,871,133",3,11,13,20,35,3,8,2011/6/22,11072,"163,834",30,"103,091,748"
1277,"7,998,038",2,"299,596,663",27,31,33,34,35,4,6,2011/6/20,11071,"12,000",184,"105,844,387"
1278,"5,401,149",13,"306,602,546",9,19,22,29,30,2,8,2011/6/18,11070,"12,000",147,"116,191,211"
1279,"9,036,932",2,"377,697,008",3,5,28,29,33,4,12,2011/6/15,11069,"61,515",56,"105,442,230"
1280,"14,000,000",1,"380,952,965",1,13,16,18,32,7,9,2011/6/13,11068,"617,126",9,"105,704,934"
1281,"6,720,822",5,"367,347,891",10,17,22,24,32,3,10,2011/6/11,11067,"23,547",88,"117,519,124"
1282,0,0,"395,795,484",6,13,18,20,33,9,10,2011/6/8,11066,"127,883",36,"102,319,445"
1283,"14,000,000",1,"375,078,277",3,11,14,25,34,1,4,2011/6/6,11065,"182,044",27,"96,759,634"
1284,"15,000,000",1,"362,140,610",1,6,27,30,34,1,6,2011/6/4,11064,"301,345",23,"114,835,819"
1285,0,0,"348,759,449",10,17,18,26,32,1,5,2011/6/1,11063,"181,307",28,"103,484,742"
1286,"10,123,166",2,"326,866,617",6,10,17,20,21,3,7,2011/5/30,11062,"237,156",22,"104,437,410"
1287,"9,194,913",3,"325,886,265",6,7,16,18,20,4,10,2011/5/28,11061,"282,485",22,"119,067,560"
1288,"10,961,548",2,"327,233,734",3,25,29,32,34,9,10,2011/5/25,11060,"128,205",33,"110,273,508"
1289,0,0,"328,983,692",9,16,21,29,34,7,10,2011/5/23,11059,"204,157",28,"111,037,756"
1290,"5,162,601",21,"303,872,297",1,9,27,32,33,3,6,2011/5/21,11058,"12,000",221,"123,623,363"
1291,"14,000,000",1,"426,872,297",7,11,30,31,34,9,12,2011/5/18,11057,"186,324",25,"111,836,045"
1292,"9,668,447",3,"414,373,623",3,5,29,30,31,8,10,2011/5/16,11056,"75,461",67,"113,369,983"
1293,0,0,"419,164,003",1,7,31,32,35,2,10,2011/5/14,11055,"155,267",40,"121,919,915"
1294,0,0,"392,030,969",5,9,16,26,35,3,10,2011/5/11,11054,"137,723",32,"96,198,701"
1295,0,0,"372,405,323",3,16,28,31,32,1,9,2011/5/9,11053,"427,827",13,"92,967,750"
1296,"6,520,277",4,"349,623,523",13,24,31,32,33,3,9,2011/5/7,11052,"82,066",41,"103,826,788"
1297,"8,303,466",2,"360,501,853",6,8,12,17,18,5,10,2011/5/4,11051,"200,210",19,"94,449,532"
1298,"10,000,000",1,"360,591,452",4,7,29,32,33,8,10,2011/5/2,11050,"84,997",32,"87,452,567"
1299,"7,258,678",2,"357,714,362",5,6,10,22,25,1,9,2011/4/30,11049,"90,625",39,"105,382,597"
1300,"5,000,000",5,"361,905,515",13,17,25,27,28,2,3,2011/4/27,11048,"12,000",255,"97,367,653"
1301,"10,000,000",1,"386,905,515",2,15,22,33,35,5,8,2011/4/25,11047,"320,909",12,"96,770,184"
1302,"6,927,047",2,"381,020,504",9,15,16,19,29,4,6,2011/4/23,11046,"32,524",112,"107,968,006"
1303,0,0,"387,770,674",13,21,22,29,31,7,11,2011/4/20,11045,"106,097",38,"95,364,376"
1304,0,0,"371,458,144",11,21,24,26,31,6,7,2011/4/18,11044,"50,826",50,"89,608,392"
1305,0,0,"361,242,100",2,8,23,33,35,5,10,2011/4/16,11043,"34,461",79,"93,914,514"
1306,"10,000,000",1,"349,947,313",6,9,18,30,32,10,12,2011/4/13,11042,"95,042",44,"87,928,876"
1307,"7,023,022",3,"341,699,221",4,5,11,13,25,3,6,2011/4/11,11041,"168,585",24,"87,556,274"
1308,0,0,"348,774,894",3,7,15,18,20,1,6,2011/4/9,11040,"262,412",20,"96,069,406"
1309,"8,645,112",2,"327,322,701",1,11,14,22,34,6,8,2011/4/6,11039,"264,138",16,"85,116,728"
1310,"9,768,864",1,"326,387,365",7,9,11,13,33,10,12,2011/4/4,11038,"276,455",16,"80,422,215"
1311,"10,000,000",1,"322,942,088",1,12,14,22,24,10,12,2011/4/2,11037,"228,088",20,"96,693,251"
1312,0,0,"313,269,458",3,18,29,30,33,8,9,2011/3/30,11036,"197,124",20,"85,781,802"
1313,0,0,"298,041,572",3,4,13,15,32,4,9,2011/3/28,11035,"425,305",10,"84,025,048"
1314,0,0,"279,221,801",3,6,9,17,27,3,9,2011/3/26,11034,"171,438",29,"94,247,323"
1315,"9,011,343",1,"256,334,761",3,19,24,29,33,3,9,2011/3/23,11033,"207,707",17,"83,735,466"
1316,"10,000,000",1,"254,707,534",7,16,23,31,33,3,10,2011/3/21,11032,"92,828",29,"81,643,680"
1317,0,0,"250,852,819",12,17,19,22,35,4,11,2011/3/19,11031,"172,597",26,"93,937,733"
1318,"5,000,000",9,"232,471,208",15,19,25,30,33,3,8,2011/3/16,11030,"12,000",112,"81,778,553"
1319,"7,505,209",2,"283,471,208",3,9,17,24,28,6,12,2011/3/14,11029,"129,236",30,"80,911,079"
1320,0,0,"286,700,891",1,2,13,17,28,1,4,2011/3/12,11028,"148,208",32,"91,860,917"
1321,"6,956,120",3,"266,248,099",5,14,25,34,35,2,5,2011/3/9,11027,"55,101",62,"84,423,224"
1322,0,0,"272,445,556",1,9,15,20,29,7,9,2011/3/7,11026,"320,570",13,"82,639,796"
1323,"10,000,000",1,"254,653,894",8,9,25,28,29,2,10,2011/3/5,11025,"81,096",50,"90,511,689"
1324,"10,000,000",1,"247,441,137",12,15,16,20,33,8,12,2011/3/2,11024,"220,199",19,"79,549,112"
1325,"9,775,276",1,"238,779,266",5,13,16,18,24,2,12,2011/2/28,11023,"259,878",16,"78,141,115"
1326,0,0,"235,318,601",9,14,24,25,34,1,4,2011/2/26,11022,"167,019",27,"88,756,676"
1327,0,0,"216,528,880",1,9,13,17,30,2,8,2011/2/23,11021,"83,696",31,"77,486,022"
1328,0,0,"204,915,970",9,12,19,22,28,1,5,2011/2/21,11020,"119,069",27,"75,264,171"
1329,"5,819,512",3,"190,984,829",8,21,23,27,33,6,11,2011/2/19,11019,"29,891",58,"86,106,831"
1330,0,0,"204,559,462",16,22,24,32,34,2,10,2011/2/16,11018,"242,197",14,"71,591,148"
1331,0,0,"190,209,245",16,19,24,26,31,2,4,2011/2/14,11017,"172,191",19,"67,218,101"
1332,0,0,"177,165,752",15,20,30,33,35,6,9,2011/2/12,11016,"86,197",30,"74,768,258"
1333,0,0,"164,947,287",8,18,19,22,23,1,3,2011/2/9,11015,"85,859",29,"61,116,088"
1334,0,0,"155,416,933",2,14,20,21,24,2,9,2011/1/31,11014,"254,573",15,"68,783,676"
1335,0,0,"139,951,606",5,8,14,28,30,4,6,2011/1/29,11013,"86,205",29,"75,146,172"
1336,"6,806,047",2,"127,667,330",3,12,19,25,30,8,11,2011/1/26,11012,"51,675",40,"67,808,306"
1337,0,0,"132,249,188",2,17,23,24,30,2,9,2011/1/24,11011,"112,679",24,"65,868,407"
1338,0,0,"120,840,432",4,8,10,14,27,5,7,2011/1/22,11010,"271,617",14,"73,127,513"
1339,"5,000,000",1,"104,135,936",9,10,11,14,24,3,8,2011/1/19,11009,"172,225",16,"65,249,173"
1340,"6,728,099",2,"98,414,874",1,23,26,27,30,5,6,2011/1/17,11008,"67,768",43,"65,912,879"
1341,0,0,"104,675,282",14,24,32,33,35,2,9,2011/1/15,11007,"51,369",48,"71,802,234"
1342,"5,474,021",8,"93,810,617",2,8,16,26,35,11,12,2011/1/12,11006,"96,769",31,"68,116,097"
1343,0,0,"148,709,393",1,7,25,27,30,7,12,2011/1/10,11005,"346,192",12,"68,602,032"
1344,0,0,"130,793,921",7,8,10,23,25,7,9,2011/1/8,11004,"147,428",23,"76,345,453"
1345,"9,782,435",1,"116,751,373",1,24,27,30,31,1,6,2011/1/5,11003,"118,966",25,"66,980,266"
1346,0,0,"114,577,721",11,13,27,28,29,2,6,2011/1/3,11002,"22,713",82,"63,595,435"
1347,"7,506,561",2,"106,264,493",7,8,15,32,34,5,12,2011/1/1,11001,"83,136",36,"72,601,190"
1348,"10,000,000",1,"108,744,805",6,7,16,24,35,4,6,2010/12/29,10153,"106,954",28,"67,696,029"
1349,"5,000,000",1,"106,070,691",2,5,18,22,23,7,12,2010/12/27,10152,"92,418",32,"67,198,522"
1350,"5,282,115",10,"97,069,214",1,10,32,33,35,3,8,2010/12/25,10151,"30,417",77,"75,884,305"
1351,0,0,"162,060,141",5,24,28,29,35,1,9,2010/12/22,10150,"229,688",14,"70,254,401"
1352,"8,501,320",1,"148,967,896",5,22,24,25,30,1,6,2010/12/20,10149,"159,604",21,"68,713,293"
1353,0,0,"148,564,727",3,4,8,10,35,2,6,2010/12/18,10148,"197,322",18,"74,147,240"
1354,0,0,"133,025,584",1,15,19,21,23,11,12,2010/12/15,10147,"299,969",13,"66,009,262"
1355,0,0,"117,052,228",14,17,30,31,34,4,10,2010/12/13,10146,"60,756",36,"67,029,732"
1356,"5,603,773",5,"108,303,265",18,19,27,28,33,3,6,2010/12/11,10145,"52,420",37,"75,190,565"
1357,0,0,"131,231,569",2,11,16,22,31,10,11,2010/12/8,10144,"234,732",17,"70,224,248"
1358,"7,695,984",2,"114,682,941",10,16,18,22,27,6,8,2010/12/6,10143,"169,558",20,"70,677,872"
1359,"10,000,000",1,"116,594,989",10,11,19,21,27,4,6,2010/12/4,10142,"106,314",33,"78,555,350"
1360,"6,236,078",3,"112,242,527",5,11,17,23,33,3,10,2010/12/1,10141,"34,901",67,"71,550,574"
1361,0,0,"123,567,697",6,18,20,30,31,3,6,2010/11/29,10140,"40,534",49,"70,653,318"
1362,"6,390,150",3,"115,572,235",3,13,16,19,29,7,9,2010/11/27,10139,"95,872",34,"76,745,173"
1363,"6,430,176",3,"127,814,283",8,12,14,19,27,5,6,2010/11/24,10138,"61,380",40,"71,201,049"
1364,"5,292,116",6,"136,378,484",22,27,28,33,35,9,11,2010/11/22,10137,"18,665",59,"70,991,878"
1365,"7,136,430",2,"163,749,436",3,13,18,30,33,7,8,2010/11/20,10136,"43,566",61,"79,923,031"
1366,0,0,"168,417,353",14,17,19,26,32,3,4,2010/11/17,10135,"251,710",16,"70,738,679"
1367,"6,676,733",1,"152,182,011",9,12,13,19,30,4,5,2010/11/15,10134,"12,000",91,"67,662,077"
1368,"10,000,000",1,"154,666,909",11,16,17,21,22,3,6,2010/11/13,10133,"310,906",14,"75,926,041"
1369,"10,000,000",1,"146,945,257",18,21,23,25,29,6,11,2010/11/10,10132,"357,575",11,"69,621,078"
1370,0,0,"141,390,723",10,15,22,28,29,4,12,2010/11/8,10131,"184,772",17,"68,740,049"
1371,0,0,"127,117,024",5,6,9,10,34,8,11,2010/11/6,10130,"139,806",25,"77,341,875"
1372,"5,417,181",3,"113,066,453",14,15,24,25,26,3,7,2010/11/3,10129,"12,000",101,"70,819,039"
1373,"5,336,802",5,"128,813,670",6,17,19,29,35,2,8,2010/11/1,10128,"23,371",46,"70,281,583"
1374,"9,402,165",1,"153,984,522",3,22,24,30,33,4,10,2010/10/30,10127,"299,467",8,"75,260,848"
1375,0,0,"152,381,273",3,5,9,13,33,5,11,2010/10/27,10126,"462,186",7,"66,524,806"
1376,0,0,"139,208,970",1,7,9,14,19,9,12,2010/10/25,10125,"302,559",11,"66,663,335"
1377,0,0,"124,686,109",1,9,27,29,34,1,6,2010/10/23,10124,"228,498",16,"72,653,166"
1378,"5,996,047",2,"110,462,088",18,20,30,32,33,1,11,2010/10/20,10123,"28,377",39,"66,411,141"
1379,"6,514,505",3,"117,473,947",5,6,11,13,26,2,7,2010/10/18,10122,"297,935",11,"66,373,725"
1380,"6,682,917",3,"127,295,616",21,22,31,32,34,2,12,2010/10/16,10121,"87,047",41,"74,948,552"
1381,"6,028,453",4,"136,207,855",8,10,18,34,35,6,10,2010/10/13,10120,"85,241",34,"69,038,409"
1382,0,0,"152,111,523",5,13,14,23,26,2,3,2010/10/11,10119,"72,655",40,"67,852,382"
1383,"6,501,509",2,"137,943,639",19,22,23,29,35,8,10,2010/10/9,10118,"99,336",25,"76,404,009"
1384,"8,198,920",1,"145,087,752",4,6,21,27,34,5,9,2010/10/6,10117,"117,176",17,"62,632,305"
1385,0,0,"145,289,370",14,22,27,28,35,4,10,2010/10/4,10116,"88,315",25,"56,784,987"
1386,"8,826,809",1,"136,016,248",5,7,10,15,32,3,8,2010/10/2,10115,"304,621",11,"65,524,983"
1387,0,0,"134,831,903",3,7,22,25,35,3,11,2010/9/29,10114,"229,281",14,"63,838,591"
1388,"7,297,103",1,"120,731,074",5,16,22,23,32,4,10,2010/9/27,10113,"21,448",63,"63,320,398"
1389,0,0,"122,285,420",14,15,18,34,35,8,10,2010/9/25,10112,"72,205",34,"68,835,336"
1390,"10,000,000",1,"110,317,336",3,6,13,14,29,1,2,2010/9/22,10111,"213,614",14,"57,890,101"
1391,"5,000,000",5,"107,660,685",21,29,30,33,35,7,11,2010/9/20,10110,"12,000",127,"61,233,010"
1392,"10,000,000",1,"135,660,685",1,2,8,11,25,10,12,2010/9/18,10109,"154,635",20,"69,672,110"
1393,0,0,"131,279,571",1,10,13,19,34,9,12,2010/9/15,10108,"892,118",4,"62,114,953"
1394,0,0,"115,890,519",14,17,22,27,34,3,5,2010/9/13,10107,"481,747",8,"62,175,316"
1395,"8,059,291",1,"100,354,171",5,27,28,29,34,9,12,2010/9/11,10106,"36,290",49,"68,873,822"
1396,"6,164,276",3,"100,765,234",5,17,26,27,35,8,9,2010/9/8,10105,"69,717",31,"62,352,316"
1397,0,0,"110,525,988",14,25,30,32,33,1,11,2010/9/6,10104,"110,553",23,"60,416,556"
1398,"7,675,135",1,"99,498,286",10,14,29,30,35,5,8,2010/9/4,10103,"93,864",28,"67,247,961"
1399,"5,000,000",1,"101,077,959",4,15,19,24,35,1,10,2010/9/1,10102,"236,724",13,"58,562,191"
1400,"5,000,000",1,"91,341,852",11,15,22,27,35,5,8,2010/8/30,10101,"199,570",15,"58,593,813"
1401,"5,000,000",3,"83,319,869",19,20,30,33,35,6,8,2010/8/28,10100,"114,588",26,"64,495,368"
1402,0,0,"85,858,323",3,11,17,21,30,1,8,2010/8/25,10099,"168,600",21,"58,457,907"
1403,"5,000,000",3,"71,443,015",2,3,12,13,25,1,7,2010/8/23,10098,"141,962",21,"59,220,089"
1404,0,0,"76,027,560",9,17,21,28,29,2,8,2010/8/21,10097,"191,350",12,"64,370,716"
1405,"5,000,000",2,"66,555,735",4,9,24,30,35,1,10,2010/8/18,10096,"167,960",16,"58,771,688"
1406,0,0,"64,588,531",12,14,16,19,25,1,6,2010/8/16,10095,"235,946",12,"56,577,946"
1407,"5,000,000",15,"52,909,187",20,32,33,34,35,6,7,2010/8/14,10094,"12,000",161,"68,284,989"
1408,"10,000,000",1,"133,909,187",2,4,9,28,29,5,8,2010/8/11,10093,"203,039",15,"61,816,350"
1409,"6,115,262",2,"131,117,725",2,15,29,30,34,2,12,2010/8/9,10092,"36,065",44,"59,055,333"
1410,0,0,"139,768,200",6,10,23,26,31,5,7,2010/8/7,10091,"272,479",14,"66,214,621"
1411,0,0,"124,236,856",8,24,26,31,32,7,9,2010/8/4,10090,"62,207",24,"58,501,458"
1412,0,0,"118,078,333",4,10,13,18,23,8,10,2010/8/2,10089,"115,956",21,"57,414,129"
1413,0,0,"108,164,091",3,5,14,30,35,3,6,2010/7/31,10088,"118,923",20,"59,905,393"
1414,"5,000,000",1,"98,174,483",1,12,20,21,24,2,8,2010/7/28,10087,"73,295",29,"55,063,233"
1415,0,0,"94,543,919",1,2,12,19,35,5,7,2010/7/26,10086,"148,062",17,"53,608,302"
1416,0,0,"83,772,375",2,10,16,18,34,2,3,2010/7/24,10085,"257,885",12,"58,856,786"
1417,"5,000,000",2,"71,587,264",3,13,14,22,26,2,5,2010/7/21,10084,"232,489",11,"53,749,055"
1418,0,0,"70,427,784",7,11,21,22,35,4,7,2010/7/19,10083,"126,432",19,"52,191,517"
1419,"5,000,000",1,"59,997,130",5,8,24,29,30,4,6,2010/7/17,10082,"76,811",27,"59,031,323"
1420,"5,000,000",2,"58,837,329",14,18,20,24,27,5,10,2010/7/14,10081,"185,402",15,"53,790,383"
1421,"5,000,000",3,"57,991,262",8,19,27,29,34,4,10,2010/7/12,10080,"13,323",42,"51,730,394"
1422,"5,000,000",1,"73,622,943",1,4,21,22,24,2,5,2010/7/10,10079,"309,554",12,"57,860,042"
1423,"5,000,000",3,"64,693,013",2,3,15,28,35,1,11,2010/7/7,10078,"80,283",37,"52,509,206"
1424,0,0,"68,192,388",6,7,9,17,24,2,12,2010/7/5,10077,"1,018,831",3,"51,385,724"
1425,"5,000,000",1,"54,438,161",9,12,16,19,35,2,12,2010/7/3,10076,"525,989",7,"58,643,115"
1426,0,0,"47,447,468",10,12,17,23,27,5,7,2010/6/30,10075,"246,391",12,"53,735,820"
1427,0,0,"35,805,486",3,7,20,27,32,2,12,2010/6/28,10074,"97,485",21,"52,999,626"
1428,"5,000,000",1,"26,812,404",4,9,11,30,32,1,11,2010/6/26,10073,"250,992",13,"60,608,663"
1429,"5,000,000",2,"17,882,324",5,10,17,23,25,3,10,2010/6/23,10072,"121,112",18,"54,533,355"
1430,"5,000,000",11,"24,617,245",7,12,26,30,32,2,7,2010/6/21,10071,"12,000",66,"55,331,384"
1431,0,0,"88,617,245",5,14,23,25,28,11,12,2010/6/19,10070,"68,468",31,"61,210,368"
1432,"5,000,000",2,"79,271,311",6,17,18,25,29,8,9,2010/6/16,10069,"15,892",59,"53,568,152"
1433,0,0,"85,182,926",11,17,19,20,34,6,10,2010/6/14,10068,"210,737",12,"53,032,771"
1434,"5,000,000",1,"73,803,088",1,11,19,30,32,3,10,2010/6/12,10067,"12,000",78,"62,600,663"
1435,0,0,"75,835,656",15,21,22,24,27,1,6,2010/6/9,10066,"662,614",5,"56,677,441"
1436,0,0,"60,429,879",5,8,13,14,32,8,11,2010/6/7,10065,"40,915",34,"55,131,467"
1437,"5,000,000",4,"54,844,960",7,10,12,20,21,6,9,2010/6/5,10064,"166,320",16,"61,531,531"
1438,"5,000,000",3,"68,246,190",7,14,16,30,31,3,6,2010/6/2,10063,"198,950",15,"57,039,300"
1439,"5,000,000",2,"73,712,297",6,7,18,30,31,7,8,2010/5/31,10062,"57,081",36,"56,542,229"
1440,0,0,"78,749,467",5,12,14,17,22,5,7,2010/5/29,10061,"239,910",13,"62,194,144"
1441,0,0,"65,434,443",10,13,22,33,34,1,5,2010/5/26,10060,"396,191",6,"56,201,529"
1442,"5,000,000",1,"54,737,276",6,10,14,25,34,1,3,2010/5/24,10059,"453,305",6,"54,852,390"
1443,0,0,"46,478,096",6,15,17,19,30,1,12,2010/5/22,10058,"436,453",9,"62,359,762"
1444,0,0,"30,765,762",15,17,24,32,35,7,9,2010/5/19,10057,"165,506",14,"57,176,020"
1445,"5,000,000",1,"19,842,358",5,9,23,25,30,9,12,2010/5/17,10056,"65,392",27,"56,490,604"
1446,"5,000,000",1,"17,338,573",13,14,17,27,32,2,10,2010/5/15,10055,"146,291",18,"62,315,353"
1447,0,0,"14,147,277",12,25,29,30,33,10,11,2010/5/12,10054,"40,850",39,"55,496,523"
1448,"5,000,000",7,"7,621,421",9,19,22,26,34,9,11,2010/5/10,10053,"12,000",95,"55,150,582"
